Sample,Taxa,relabs,Metabollic group,Notes,Source
FOV-ROV14-R05 phyloFlash,Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales,0.02386640490101001,Unknown,"Poorly charactersied (as of 2021), allthough some are believed to consume acetate with denitrificaton, although to date, no MAG has been able to be constructed with complete dentrification capacity","1) Rubin-Blum et al, Diversity, activity and abundance of benthic microbes in the southeastern Mediterranean Sea: A baseline for monitoring, 2021. BIOARXIV
2) Wang et al, Nitrogen removal as nitrous oxide for energy recovery: Increased process stability and high nitrous yields at short hydraulic residence times, 2020, https://doi.org/10.1016/j.watres.2020.115575"
FOV-ROV14-R05 phyloFlash,Bacteria;Proteobacteria;Alphaproteobacteria;Kiloniellales,0.01834724948947812,NRB / Aerob,"Pretty standard marine bacteria, mesophilic, and believed to be mostly aerobic although they may have capacity to reduce nitrate","Imhof et al, The order Kiloniellales, 2014, 
https://link.springer.com/referenceworkentry/10.1007%2F978-3-642-30197-1_301"
FOV-ROV14-R05 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales,0.01644708312636501,SHO,"Diverse group of bacteria but some appear to be capable of primary production using hydrogen and thiosulphate. Strong doubt, sources are old, check Brock","Sokatch, Bacterial Physiology and Metabolism, 1969. "
FOV-ROV14-R05 phyloFlash,Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade,0.01527229147448179,Unknown,,
FOV-ROV14-R05 phyloFlash,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales,0.01520921541263571,Aerobic Heterotroph,Diverse group generally observed to be aerobic heterotrophs surivivng of sugats,Brock? 
FOV-ROV14-R05 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;JTB23,0.01293847718617688,SHO,Deep ocean candidate order 1) and is another which is commonly reported but poorly characterised. In its principial paper it is most closely related to a sulfur oxidiser (2),"Peoples et al, Microbial Community Diversity Within Sediments from Two Geographically Separated Hadal Trenches, 2019
2) Li et al, Microbial Diversity in Sediments Collected from the Deepest Cold-Seep Area, the Japan Trench, 1999"
FOV-ROV14-R05 phyloFlash,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales,0.01177157004202443,Chemoorganotroph,Diverse group of generally aerobic chemoorganotrophs ,"Goodfellow, M. and Jones, Corynebacteriales ord. nov.† ., https://doi.org/10.1002/9781118960608.obm00009 2015"
FOV-ROV14-R05 phyloFlash,Bacteria;Myxococcota;bacteriap25;uncultured bacterium,0.01139311367094796,Unknown,"As far as I can tell, this order has been identified in a diverse set of places from salmon gowing facilities, (1), to tissue studies related to diseasses in corals (2), but I haven't been able to find any characterisation of it. The earliest reference to it I could find was in 2010, although I do not think Sánchez-España et al were the first to report it","Sánchez-España et al, Adaptation of Coccomyxa sp. to extremely low light
conditions causes deep chlorophyll and oxygen
maxima in acidic pit lakes, 2010"
FOV-ROV14-R05 phyloFlash,Bacteria;Actinobacteriota;Actinobacteria;(Actinobacteria),0.0113458066245634,Heterotrophs,"Generally heterotrophs, but extremely diverse group",Broc
FOV-ROV14-R05 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales,0.01049427978964133,?,,
FOV-ROV14-R06 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;(Gammaproteobacteria),0.1983580657902161,,Too diverse to draw any conclusion,
FOV-ROV14-R06 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Ectothiorhodospirales,0.1081363200361113,Contam?,Purple sulphur bacteria with photsynthetic capacities,"Ohren A., The Family Ectothiorhodospiraceae., 2014., In: The Prokaryotes., https://doi.org/10.1007/978-3-642-38922-1_248"
FOV-ROV14-R06 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Thiomicrospirales,0.08308412796930542,SHO,Often observed anoxic/oxic transition zones,"Lecoeuvre et al., Microbial ecology of the newly discovered serpentinite-hosted Old City hydrothermal field (southwest Indian ridge) 2020. https://doi.org/10.1038/s41396-020-00816-7"
FOV-ROV14-R06 phyloFlash,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales,0.07436664221632906,,Too diverse to draw any conclusion,Brock p 509
FOV-ROV14-R06 phyloFlash,Bacteria;Bacteroidota;Bacteroidia;Cytophagales,0.04756531061332731,Fermentative,Generally non-oxygen sensitive and range in the high psychro- to mesophillic range,"Reichenbach 2006, in: The Prokaryotes, https://doi.org/10.1007/0-387-30747-8_20 "
FOV-ROV14-R06 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales,0.03808610280426564,Too diverse to draw any conclusion,"Some are fermentative, some are H2S producing, some are Mn and Fe Oxidising. Generally psychrophillic ","Moyer et al., Psychrophiles and Psychrotrophs, In: Reference Module in Life Sciences 2017, https://doi.org/10.1016/B978-0-12-809633-8.02282-2"
FOV-ROV14-R06 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales,0.03687298990012978,SHO,Diverse order including aerobes allthough some have been observed in deap sea sediments (1-2). The likely culprit is sulphide reducing,"1) Garrity et al., Thiotrichales ord. nov†., 2015., https://doi.org/10.1002/9781118960608.obm00103
2) Brock P 649"
FOV-ROV14-R06 phyloFlash,Bacteria;Aquificota;Aquificae;Hydrogenothermales,0.03619590362805394,SHO,Aerobic or microaerophilic sulphide(ite) reducers with oxygen as terminal receptor,"Gupta R, The Phylum Aquificae In: The Prokaryotes p 417 https://doi.org/10.1007/978-3-642-38954-2_119"
FOV-ROV14-R06 phyloFlash,Bacteria;Campilobacterota;Campylobacteria;Campylobacterales,0.03436212830784856,SHO (?),Generally sulphide oxidising and are often observed in anoxic-oxic transition zones. Maybe do KEGG analysis of campylobacterales bins? Difference between Loke/FOV metabolisms?,1)Brock p. 514
FOV-ROV14-R06 phyloFlash,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales,0.02587033797889748,Chemoorganotroph,"Meso to psycrophillic, generally chemoorganotrophs",Brock p 529-530
FOV-ROV14-R06 phyloFlash,Bacteria;Bacteroidota;Bacteroidia;Chitinophagales,0.0234723240986289,Chemoorganotroph,"generally aerobic, diverse group of chemoorganotrophs, similar to flavobacteriales but more diverse in their metabolic targets",Brock 530
FOV-ROV14-R06 phyloFlash,Bacteria;(Bacteria);(Bacteria);(Bacteria),0.02327484060260678,Other,,
FOV-ROV14-R06 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Thioprofundaceae,0.02251311854652147,SHO,"All charactersied species of this family are in SHO, allthough there are currently only two, lithotrophicum (1) and Hispidium (2)","1) Takai et al, Isolation and physiological characterization of two novel, piezophilic, thermophilic chemolithoautotrophs from a deep-sea hydrothermal vent chimney, 2009, https://doi.org/10.1111/j.1462-2920.2009.01921.x
2) Mori et al, hioprofundum hispidum sp. nov., an obligately chemolithoautotrophic sulfur-oxidizing gammaproteobacterium isolated from the hydrothermal field on Suiyo Seamount, and proposal of Thioalkalispiraceae fam. nov. in the order Chromatiales, 2011, https://doi.org/10.1099/ijs.0.026963-0"
FOV-ROV14-R06 phyloFlash,Eukaryota;SAR;Alveolata;Ciliophora,0.01537550076172206,Chemoorganotroph,"Heterotrophic, multi nucleated euakaryotes, named for their primary mode of movement and food collection; the cillia",Lynn p 2 
FOV-ROV14-R06 phyloFlash,Bacteria;Patescibacteria;Gracilibacteria;JGI 0000069-P22,0.01323139423348192,,Likely symbionts that survive on fatty acid degredation,"Sieber et al., Unusual Metabolism and Hypervariation in the Genome of a Gracilibacterium (BD1-5) from an Oil-Degrading Community, 2019
https://dx.doi.org/10.1128%2FmBio.02128-19"
FOV-ROV14-R06 phyloFlash,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales,0.01049483721717542,Aerobic organotroph,Obligate aerobes and are generally associated with fresh water,"Garrity et al., Caulobacteraceae†., In: The prokaryotes 2005, P. 287, https://doi.org/10.1002/9781118960608.fbm00162"
FOV-ROV14-R07 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Ectothiorhodospirales,0.237484685300738,Contam?,Purple sulphur bacteria with photsynthetic capacities,"Ohren A., The Family Ectothiorhodospiraceae., 2014., In: The Prokaryotes., https://doi.org/10.1007/978-3-642-38922-1_248"
FOV-ROV14-R07 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;(Gammaproteobacteria),0.211414080975582,,Too diverse to draw any conclusion,
FOV-ROV14-R07 phyloFlash,Bacteria;Bacteroidota;Bacteroidia;Cytophagales,0.07296919964669345,Fermentative,Generally non-oxygen sensitive and range in the high psychro- to mesophillic range,"Reichenbach 2006, in: The Prokaryotes, https://doi.org/10.1007/0-387-30747-8_20 "
FOV-ROV14-R07 phyloFlash,Bacteria;(Bacteria);(Bacteria);(Bacteria),0.03977547938570248,Other,,
FOV-ROV14-R07 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Thiomicrospirales,0.03305125794227427,SHO,Often observed anoxic/oxic transition zones,"Lecoeuvre et al., Microbial ecology of the newly discovered serpentinite-hosted Old City hydrothermal field (southwest Indian ridge) 2020. https://doi.org/10.1038/s41396-020-00816-7"
FOV-ROV14-R07 phyloFlash,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales,0.03008804171296692,,Too diverse to draw any conclusion,Brock p 509
FOV-ROV14-R07 phyloFlash,Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales,0.02792261446847309,NRB ,Chemoorganotroph observed to grown on d-xylose under anaerobic conditions,"1) Fukunaga., Phycisphaerales†, In: Bergeyæs Manual of systematics of Archaea and Bacteria, 2019, https://doi.org/10.1002/9781118960608.obm00142"
FOV-ROV14-R07 phyloFlash,Bacteria;Aquificota;Aquificae;Hydrogenothermales,0.02148331766247828,SHO,Aerobic or microaerophilic sulphide(ite) reducers with oxygen as terminal receptor,"Gupta R, The Phylum Aquificae In: The Prokaryotes p 417 https://doi.org/10.1007/978-3-642-38954-2_119"
FOV-ROV14-R07 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales,0.02119839302504488,Too diverse to draw any conclusion,"Some are fermentative, some are H2S producing, some are Mn and Fe Oxidising. Generally psychrophillic ","Moyer et al., Psychrophiles and Psychrotrophs, In: Reference Module in Life Sciences 2017, https://doi.org/10.1016/B978-0-12-809633-8.02282-2"
FOV-ROV14-R07 phyloFlash,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales,0.01923241302675442,Aerobic organotroph,Obligate aerobes and are generally associated with fresh water,"Garrity et al., Caulobacteraceae†., In: The prokaryotes 2005, P. 287, https://doi.org/10.1002/9781118960608.fbm00162"
FOV-ROV14-R07 phyloFlash,Bacteria;Aquificota;Aquificae;Aquificales,0.01752286520215403,SHO,Diverse order which generally takes hydrogen or sulphide in oxidation. Some have formate fixing capacities,"Hedlund, Isolation of diverse members of the Aquificales from geothermal springs in Tengchong, China., 2015., doi: 10.3389/fmicb.2015.00157"
FOV-ROV14-R07 phyloFlash,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales,0.01698150839103057,Too diverse to draw any conclusion,Diverse order of GN bacteria usually associated with nitrogen fixation and plant-symbiosis. Note that some are methanotrophs and some MnII+ oxidisers have been observed on hydrothermal vents,"Anderson et al., 2008, 
Beck et al, Multiphyletic origins of methylotrophy in Alphaproteobacteria, exemplified by comparative genomics of Lake Washington isolates 2015., https://doi.org/10.1111/1462-2920.12736"
FOV-ROV14-R07 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales,0.01558537766760692,SHO,Diverse order including aerobes allthough some have been observed in deap sea sediments (1-2). The likely culprit is sulphide reducing,"1) Garrity et al., Thiotrichales ord. nov†., 2015., https://doi.org/10.1002/9781118960608.obm00103
2) Brock P 649"
FOV-ROV14-R07 phyloFlash,Bacteria;Calditrichota;Calditrichia;Calditrichales,0.01290708607573297,Fermentative (?),debated taxonomical assignment. The exact metabolism remains unknown and is suspected to be either fermentative or nitrate reducing with either H2 or acetate as electron source,"1) Kublanov et al., Genomic analysis of Caldithrix abyssi, the thermophilic anaerobic bacterium of the novel bacterial phylum Calditrichaeota, 2017
https://doi.org/10.3389/fmicb.2017.00195"
FOV-ROV14-R07 phyloFlash,Bacteria;Bacteroidota;Bacteroidia;Chitinophagales,0.01162492520728267,Chemoorganotroph,"generally aerobic, diverse group of chemoorganotrophs, similar to flavobacteriales but more diverse in their metabolic targets",Brock 530
FOV-ROV14-R07 phyloFlash,Archaea;Crenarchaeota;Nitrososphaeria;Caldiarchaeales,0.01039974926631906,Fermentative,The greatest charactesied genus is an obligate fermentor,"Hedlund et al, Uncultivated thermophiles: Current status and spotlight on 'Aigarchaeota', 2020 https://doi.org/10.1016/j.mib.2015.06.008"
FOV-ROV14-R08 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;(Gammaproteobacteria),0.1203815916223859,,Too diverse to draw any conclusion,
FOV-ROV14-R08 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Thiomicrospirales,0.09651657810509306,SHO,Often observed anoxic/oxic transition zones,"Lecoeuvre et al., Microbial ecology of the newly discovered serpentinite-hosted Old City hydrothermal field (southwest Indian ridge) 2020. https://doi.org/10.1038/s41396-020-00816-7"
FOV-ROV14-R08 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Ectothiorhodospirales,0.08495696218265436,Contam?,Purple sulphur bacteria with photsynthetic capacities,"Ohren A., The Family Ectothiorhodospiraceae., 2014., In: The Prokaryotes., https://doi.org/10.1007/978-3-642-38922-1_248"
FOV-ROV14-R08 phyloFlash,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales,0.07690873496783816,,Too diverse to draw any conclusion,Brock p 509
FOV-ROV14-R08 phyloFlash,Bacteria;Bacteroidota;Bacteroidia;Cytophagales,0.05758055995773904,Fermentative,Generally non-oxygen sensitive and range in the high psychro- to mesophillic range,"Reichenbach 2006, in: The Prokaryotes, https://doi.org/10.1007/0-387-30747-8_20 "
FOV-ROV14-R08 phyloFlash,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales,0.0421988129641714,Aerobic organotroph,Obligate aerobes and are generally associated with fresh water,"Garrity et al., Caulobacteraceae†., In: The prokaryotes 2005, P. 287, https://doi.org/10.1002/9781118960608.fbm00162"
FOV-ROV14-R08 phyloFlash,Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales,0.03741338056617258,NRB ,Chemoorganotroph observed to grown on d-xylose under anaerobic conditions,"1) Fukunaga., Phycisphaerales†, In: Bergeyæs Manual of systematics of Archaea and Bacteria, 2019, https://doi.org/10.1002/9781118960608.obm00142"
FOV-ROV14-R08 phyloFlash,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales,0.03626363382119884,Too diverse to draw any conclusion,Diverse order of GN bacteria usually associated with nitrogen fixation and plant-symbiosis. Note that some are methanotrophs and some MnII+ oxidisers have been observed on hydrothermal vents,"Anderson et al., 2008, 
Beck et al, Multiphyletic origins of methylotrophy in Alphaproteobacteria, exemplified by comparative genomics of Lake Washington isolates 2015., https://doi.org/10.1111/1462-2920.12736"
FOV-ROV14-R08 phyloFlash,Bacteria;Campilobacterota;Campylobacteria;Campylobacterales,0.02762499611572046,SHO (?),Generally sulphide oxidising and are often observed in anoxic-oxic transition zones. Maybe do KEGG analysis of campylobacterales bins? Difference between Loke/FOV metabolisms?,1)Brock p. 514
FOV-ROV14-R08 phyloFlash,Bacteria;(Bacteria);(Bacteria);(Bacteria),0.02604021006183773,Other,,
FOV-ROV14-R08 phyloFlash,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales,0.02333675149933191,Chemoorganotroph,"Meso to psycrophillic, generally chemoorganotrophs",Brock p 529-530
FOV-ROV14-R08 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales,0.02153444579099469,SHO,Diverse order including aerobes allthough some have been observed in deap sea sediments (1-2). The likely culprit is sulphide reducing,"1) Garrity et al., Thiotrichales ord. nov†., 2015., https://doi.org/10.1002/9781118960608.obm00103
2) Brock P 649"
FOV-ROV14-R08 phyloFlash,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales,0.01942139771915105,Parasitic,Obligate symbionts which are present in nearly all fillairal nematodes and many arthropods,"Werren et al, Wolbachia: master manipulators of invertebrate biology, 2008, https://www.nature.com/articles/nrmicro1969"
FOV-ROV14-R08 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Thioprofundaceae,0.01665579068394394,SHO,"All charactersied species of this family are in SHO, allthough there are currently only two, lithotrophicum (1) and Hispidium (2)","1) Takai et al, Isolation and physiological characterization of two novel, piezophilic, thermophilic chemolithoautotrophs from a deep-sea hydrothermal vent chimney, 2009, https://doi.org/10.1111/j.1462-2920.2009.01921.x
2) Mori et al, hioprofundum hispidum sp. nov., an obligately chemolithoautotrophic sulfur-oxidizing gammaproteobacterium isolated from the hydrothermal field on Suiyo Seamount, and proposal of Thioalkalispiraceae fam. nov. in the order Chromatiales, 2011, https://doi.org/10.1099/ijs.0.026963-0"
FOV-ROV14-R08 phyloFlash,Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales,0.01553711817532084,Unknown,"Part of the PVC phylum, but due to their neir impossible cultivation, they lack firm charachterisation, especially in marine enviornments","Yoon J. The Family Verrucomicrobiaceae In: The prokaryotes,https://doi.org/10.1007/978-3-642-38954-2_145, 2014 "
FOV-ROV14-R08 phyloFlash,Bacteria;Patescibacteria;Gracilibacteria;JGI 0000069-P22,0.01538174699356763,,Likely symbionts that survive on fatty acid degredation,"Sieber et al., Unusual Metabolism and Hypervariation in the Genome of a Gracilibacterium (BD1-5) from an Oil-Degrading Community, 2019
https://dx.doi.org/10.1128%2FmBio.02128-19"
FOV-ROV14-R08 phyloFlash,Bacteria;Calditrichota;Calditrichia;Calditrichales,0.01448059413939902,Fermentative (?),debated taxonomical assignment. The exact metabolism remains unknown and is suspected to be either fermentative or nitrate reducing with either H2 or acetate as electron source,"1) Kublanov et al., Genomic analysis of Caldithrix abyssi, the thermophilic anaerobic bacterium of the novel bacterial phylum Calditrichaeota, 2017
https://doi.org/10.3389/fmicb.2017.00195"
FOV-ROV14-R08 phyloFlash,Bacteria;Proteobacteria;Alphaproteobacteria;(Alphaproteobacteria),0.01274043690376309,,,
FOV-ROV14-R08 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales,0.01239862030390603,Too diverse to draw any conclusion,"Some are fermentative, some are H2S producing, some are Mn and Fe Oxidising. Generally psychrophillic ","Moyer et al., Psychrophiles and Psychrotrophs, In: Reference Module in Life Sciences 2017, https://doi.org/10.1016/B978-0-12-809633-8.02282-2"
FOV-ROV14-R08 phyloFlash,Bacteria;Nitrospirota;Thermodesulfovibrionia;Thermodesulfovibrionales,0.0121500264131009,SRB,Anaerobic thermophile ,"Umazewa et al., Dissulfurispira thermophila gen. nov., sp. nov., a thermophilic chemolithoautotroph growing by sulfur disproportionation, and proposal of novel taxa in the phylum Nitrospirota to reclassify the genus Thermodesulfovibrio, 2021, https://doi.org/10.1016/j.syapm.2021.126184"
FOV-ROV16-BS03 phyloFlash,Bacteria;(Bacteria);(Bacteria);(Bacteria),0.1708889318635983,Other,,
FOV-ROV16-BS03 phyloFlash,Bacteria;Chloroflexi;Anaerolineae;SBR1031,0.116128408431638,Fermentative,"Is hypothesised to be anaerobic fermentative, but some suggest it could be innvolved in syntrophic methanogensis","1) Xia et al., Cellular adhesiveness and cellulolytic capacity in Anaerolineae revealed by omics-based genome interpretation, 2016; 
https://doi.org/10.1186/s13068-016-0524-z"
FOV-ROV16-BS03 phyloFlash,Bacteria;Chloroflexi;Anaerolineae;(Anaerolineae),0.08973119319280604,Fermentative,"Is hypothesised to be anaerobic fermentative, but some suggest it could be innvolved in syntrophic methanogensis","1) Xia et al., Cellular adhesiveness and cellulolytic capacity in Anaerolineae revealed by omics-based genome interpretation, 2016; 
https://doi.org/10.1186/s13068-016-0524-z"
FOV-ROV16-BS03 phyloFlash,Bacteria;Chloroflexi;Anaerolineae;Thermoflexales,0.04586475858957004,Fermentative,Only characterised species is T. Hugenholtzi and is speculated to be fermentative and microaerophillic,"Dodsworth et al., Thermoflexus hugenholtzii gen. nov., sp. nov., a thermophilic, microaerophilic, filamentous bacterium representing a novel class in the Chloroflexi, Thermoflexia classis nov., and description of Thermoflexaceae fam. nov. and Thermoflexales ord. nov 2018 DOI: 10.1099/ijs.0.055855-0"
FOV-ROV16-BS03 phyloFlash,Bacteria;Desulfobacterota;Incertae Sedis;uncultured bacterium,0.04531683104493006,SRB,Uncharacterised sulphate reducers,
FOV-ROV16-BS03 phyloFlash,Bacteria;Chloroflexi;(Chloroflexi);(Chloroflexi),0.02588151872622961,,,
FOV-ROV16-BS03 phyloFlash,Bacteria;Calditrichota;Calditrichia;Calditrichales,0.02230387417005093,Fermentative (?),debated taxonomical assignment. The exact metabolism remains unknown and is suspected to be either fermentative or nitrate reducing with either H2 or acetate as electron source,"1) Kublanov et al., Genomic analysis of Caldithrix abyssi, the thermophilic anaerobic bacterium of the novel bacterial phylum Calditrichaeota, 2017
https://doi.org/10.3389/fmicb.2017.00195"
FOV-ROV16-BS03 phyloFlash,Archaea;Crenarchaeota;Bathyarchaeia;uncultured archaeon,0.01814607103719461,Chemoorganotroph (?),"Poorly defined group of diverse archea. Hypothesised to capable of extracellular protein degredation, acetate producing and nitrite reduction. Some groups are believed to be capable of methylotrophic methanogenesis","Xiang et al., Distribution of Bathyarchaeota Communities Across Different Terrestrial Settings and Their Potential Ecological Functions 2017, https://doi.org/10.1038/srep45028"
FOV-ROV16-BS03 phyloFlash,Bacteria;Desulfobacterota;(Desulfobacterota);(Desulfobacterota),0.01505189196158061,,,
FOV-ROV16-BS03 phyloFlash,Bacteria;Acetothermia;Acetothermiia;uncultured bacterium,0.01437504028879005,Fermentative,Unusual cell morphology hypothesised to increase nutrient upptake,"Hao et al., Novel prosthecate bacteria from the candidate phylum Acetothermia, 2018
https://doi.org/10.1038/s41396-018-0187-9"
FOV-ROV16-BS03 phyloFlash,Archaea;Nanoarchaeota;Nanoarchaeia;Woesearchaeales,0.01411719203248888,Fermentative / heterotroph,"Supposedly an anerobic transitor, acting as the intermediary between aerobes (by eating them or their byproducts) and providing H2 and acetate syntrophically to Anaerobes)","1) Liu et al., Insights into the ecology, evolution, and metabolism of the widespread Woesearchaeotal lineages, 2018
https://doi.org/10.1186/s40168-018-0488-2
"
FOV-ROV16-BS03 phyloFlash,Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales,0.01121639914910075,Fe3+ / NO3 reducer,"Thermophillic, chemoheterotrophic, multicellular",Kawaiichi et al 2013  https://doi.org/10.1002/9781118960608.obm00150
FOV-ROV16-BS03 phyloFlash,Bacteria;Desulfobacterota;Desulfobacteria;Desulfatiglandales,0.01079739573261136,SRB ,,"1) Brock p 473
"
FOV-ROV16-BS03 phyloFlash,Archaea;Crenarchaeota;Bathyarchaeia;(Bathyarchaeia),0.01079739573261136,Chemoorganotroph (?),"Poorly defined group of diverse archea. Hypothesised to capable of extracellular protein degredation, acetate producing and nitrite reduction. Some groups are believed to be capable of methylotrophic methanogenesis","Xiang et al., Distribution of Bathyarchaeota Communities Across Different Terrestrial Settings and Their Potential Ecological Functions 2017, https://doi.org/10.1038/srep45028"
FOV-ROV16-BS03 phyloFlash,Bacteria;Verrucomicrobiota;Omnitrophia;Omnitrophales,0.01031393025204667,Unknown,Poorly defined group whoose only defined characteristic is that it is hypothesised to be magnetotactile,"Koziaeva et al.,  Biodiversity of Magnetotactic Bacteria in the Freshwater Lake Beloe Bordukovskoe, Russia,  2020, https://doi.org/10.1134/S002626172003008X"
FOV-ROV16-BS03 phyloFlash,Bacteria;Chloroflexi;Dehalococcoidia;(Dehalococcoidia),0.01018500612389609,SHO,Interesting classs due to its ability to grow only on heavilly halogenated organic compounds (1). Generally accepted to be Hydrogen oxidising,"1) Maymo-Gatell et al., Isolation of a Bacterium That Reductively Dechlorinates Tetrachloroethene to Ethene., 1997, DOI: 10.1126/science.276.5318.1568
2) Nijenhuis and Zinder., Characterization of hydrogenase and reductive dehalogenase activities of Dehalococcoides ethenogenes strain 195, 2005  DOI: 10.1128/AEM.71.3.1664-1667.2005"
FOV-ROV16-BS04 phyloFlash,Bacteria;Campilobacterota;Campylobacteria;Campylobacterales,0.4304657937916485,SHO (?),Generally sulphide oxidising and are often observed in anoxic-oxic transition zones. Maybe do KEGG analysis of campylobacterales bins? Difference between Loke/FOV metabolisms?,1)Brock p. 514
FOV-ROV16-BS04 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;(Gammaproteobacteria),0.1517931888959582,,Too diverse to draw any conclusion,
FOV-ROV16-BS04 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales,0.06462847001305964,MO,"Type I methanotrophs, (1) dominent where methane is limiting and copper/nitrate levels are high. Can be both mesophilic to thermophilic (2)","1) Hanson & Hanson, Methanotrophic bacteria, 1996

2) Orata et al., Phylogenomic Analysis of the Gammaproteobacterial Methanotrophs (Order Methylococcales) Calls for the Reclassification of Members at the Genus and Species Levels, 2018
https://doi.org/10.3389/fmicb.2018.03162"
FOV-ROV16-BS04 phyloFlash,Bacteria;Proteobacteria;Zetaproteobacteria;Mariprofundales,0.05722800790275592,FO,Run-o-the-mill iron oxidisers found in some hydrothermal systems,"Emerson., A novel lineage of proteobacteria involved in formation of marine fe-oxidizing microbial mat communities. 2007, https://doi.org/10.1371/journal.pone.0000667"
FOV-ROV16-BS04 phyloFlash,Eukaryota;SAR;Alveolata;Ciliophora,0.05053075712420051,Chemoorganotroph,"Heterotrophic, multi nucleated euakaryotes, named for their primary mode of movement and food collection; the cillia",Lynn p 2 
FOV-ROV16-BS04 phyloFlash,Bacteria;(Bacteria);(Bacteria);(Bacteria),0.03050597729631986,Other,,
FOV-ROV16-BS04 phyloFlash,Bacteria;Patescibacteria;Gracilibacteria;JGI 0000069-P22,0.01058165623011754,,Likely symbionts that survive on fatty acid degredation,"Sieber et al., Unusual Metabolism and Hypervariation in the Genome of a Gracilibacterium (BD1-5) from an Oil-Degrading Community, 2019
https://dx.doi.org/10.1128%2FmBio.02128-19"
FOV-ROV16-R01-I phyloFlash,Eukaryota;Amorphea;Obazoa;Opisthokonta,0.7575536062378168,,Too diverse to draw any conclusion,
FOV-ROV16-R01-I phyloFlash,Bacteria;(Bacteria);(Bacteria);(Bacteria),0.01665042235217674,Other,,
FOV-ROV16-R01-I phyloFlash,Bacteria;Verrucomicrobiota;Omnitrophia;Omnitrophales,0.01559454191033138,Unknown,Poorly defined group whoose only defined characteristic is that it is hypothesised to be magnetotactile,"Koziaeva et al.,  Biodiversity of Magnetotactic Bacteria in the Freshwater Lake Beloe Bordukovskoe, Russia,  2020, https://doi.org/10.1134/S002626172003008X"
FOV-ROV16-R01-I phyloFlash,Bacteria;Firmicutes;Bacilli;Staphylococcales,0.01202079272254711,Fermentative,Contam?,Brock 514
FOV-ROV16-R01-I phyloFlash,Bacteria;Patescibacteria;Parcubacteria;(Parcubacteria),0.01120857699805068,Fermentative,"Believed to be one of the few aerobes of the CPR, could be syntrophic","Nelson and Stegen, The reduced genomes of Parcubacteria (OD1) contain signatures of a symbiotic lifestyle, 2015, https://doi.org/10.3389/fmicb.2015.00713"
FOV-ROV16-R01-M phyloFlash,Bacteria;Proteobacteria;Zetaproteobacteria;Mariprofundales,0.08086480415555243,FO,Run-o-the-mill iron oxidisers found in some hydrothermal systems,"Emerson., A novel lineage of proteobacteria involved in formation of marine fe-oxidizing microbial mat communities. 2007, https://doi.org/10.1371/journal.pone.0000667"
FOV-ROV16-R01-M phyloFlash,Bacteria;(Bacteria);(Bacteria);(Bacteria),0.05963077355047031,Other,,
